COID1429	COID2260	COID3580	COID4385	COID4518	COID9794	COID10	COID11	COID12	COID13	COID14	COID16	COID18	COID3	COID4	COID5	COID6	COID7	COID8	COID9
45.05	78.48	16.16	29.28	81.8	66.93	30.83	45.74	50.68	34.6	51.05	104.75	43.56	43.63	20.77	57.17	-0.34	40.76	49.59	33.66
385.44	401.02	368.55	368.55	301.92	450.07	370.61	313.83	432.36	431.65	241.86	416.3	258.86	509.4	639.79	387.1	350.05	367.24	390.56	517.41
57.75	124.64	47.98	65.02	88.95	81.6	53.51	59.33	133.62	66.8	84.14	57.65	66.22	66.66	53.98	86.56	66.46	57.23	51.37	67.65
177.11	132.64	116.43	102.31	301.27	131.69	90.68	111.68	144.29	163.49	211.34	256.86	138.9	179.72	176.13	201.71	141.28	186.51	120.82	223.56
142.47	234.97	130.68	206.38	201.53	240.93	228.26	162.69	176.31	183.65	157.93	147.23	187.05	183.57	206.9	162.51	167.93	173.48	168.06	188.69
40.11	44.79	47.3	39.38	58.42	46.93	22.66	84.48	21.8	40.23	43.42	47.57	46.79	52.84	47.33	96.36	124.72	22.57	65.61	70.55
206.11	307.2	231.97	309.61	135.77	161.13	181.25	168.13	253.46	187.68	133.33	251.43	275.22	252.97	252.68	372.41	193.16	153.52	113.69	231.56
179.94	311.67	185.02	214.92	150.74	298.1	158.62	143.64	211.42	238.51	154.54	275.87	271.29	223.65	228.54	224.58	188.84	163.06	162.71	266.49
237.96	129.97	295.39	29.28	189.15	120.33	76.18	165.41	139.71	101.43	73.11	103.41	216.39	205.91	177.79	70.24	207.59	104.06	64.72	235.2
4.86	31.49	20.22	53.36	57.12	43.6	42.62	-29.67	-35.14	-20.93	12.88	-59.7	18.97	-5.46	-9.94	55.54	-6.08	-21.61	49.59	-1.75
10.5	60.74	6.69	23.07	64.91	57.6	21.76	15.84	-11.61	32.18	62.93	116.88	11.86	6.81	-8.28	69.42	1.1	39.9	25.58	9.81
134.7	287.57	127.96	159.01	155.95	190.6	158.62	93.32	225.94	201.39	148.6	175.59	168.16	152	156.17	204.16	123.28	100.59	181.44	158.93
1074.1	363.47	600.35	887.27	1209.14	596.71	658.03	1606.83	884.69	820.2	971.06	1298.16	515.18	709.53	623.08	1103.34	849.6	1200.32	1761.54	762.43
77.5	98	75.75	56.47	103.9	86.27	86.15	117.12	191.57	70.83	90.92	75.14	62.33	57.45	69.75	95.54	198.21	133.55	147.56	82.85
21.08	70.5	34.44	24.62	68.81	51.6	17.22	38.94	38.52	16.89	35.78	20.72	17.03	42.1	17.45	54.73	3.25	11.3	57.6	-5.37
163.68	230.51	130	110.85	209.35	242.27	114.25	275.68	254.23	145.75	213.89	227.7	199.43	176.63	144.53	124.12	170.81	218.64	96.77	270.13
364.85	350.07	313.83	341.41	341.72	528.74	304.95	340.4	924.02	405.77	305.39	583.18	380.94	658.86	572.13	405.06	297.18	430.7	262.68	546.09
100.09	195.78	217	71.23	103.25	137.04	77.08	109.64	116.1	69.22	67.17	86.57	141.5	113.53	109.63	137.19	37	105.79	69.17	69.82
54.92	15.55	31.73	-15.78	67.51	7.66	-2.75	11.08	-14.65	-25.75	82.44	19.37	6.04	39.79	53.15	30.24	23.36	41.63	6.02	16.31
150.25	118.42	170.75	89.1	77.91	79.6	67.11	173.57	52.96	93.38	53.6	80.52	88.26	125.84	118.77	108.61	187.39	73.7	119.93	120.51
83.15	132.64	71.68	92.98	108.46	92.94	66.2	81.08	75.77	100.63	79.05	85.9	93.45	109.69	69.75	124.94	57.84	82.37	82.52	64.76
99.39	117.54	131.36	176.87	137.73	183.23	128.74	120.52	138.19	111.1	159.62	55.64	112.26	112	106.3	151.89	136.96	99.72	127.06	146.61
253.54	255.46	315.2	162.89	155.95	203.34	123.31	247.08	75.01	249.81	114.67	179.65	338.18	185.88	137.05	168.22	189.56	112.73	106.57	187.24
287.55	211.81	255.82	190.07	105.21	247.65	200.24	221.89	209.9	183.65	204.56	135.76	258.2	225.96	347.64	206.61	290.67	97.98	226.95	225.02
111.39	119.31	83.88	62.69	75.96	129.68	70.74	42.34	45.36	54.72	73.96	89.27	73.35	64.36	140.38	105.34	57.84	36.43	171.63	86.47
10.5	39.47	-19.68	9.08	40.88	22.96	9.96	8.37	23.32	14.48	34.93	-5.45	22.21	12.94	-17.41	63.71	7.56	10.44	10.46	-18.37
128.34	84.69	68.97	79.78	96.1	145.07	37.18	88.56	48.4	74.85	45.12	49.59	63.63	29.05	-2.47	70.24	87.31	30.36	71.84	43.78
325.83	255.46	339.81	224.23	319.53	283.96	176.72	673.88	814.04	253.04	202.87	271.79	299.46	171.24	110.46	202.53	670.9	314.22	865.33	174.17
130.46	113.98	142.22	49.48	119.51	135.03	62.58	162.01	300.17	53.92	74.81	77.83	68.16	19.08	23.26	61.26	83	119.67	221.6	32.94
119.16	194	136.11	113.18	149.44	146.4	87.96	111.68	106.96	111.1	155.38	167.48	134.35	122.76	107.14	127.39	108.89	142.23	90.54	108.19
180.65	222.49	170.07	152.02	180.69	223.47	105.18	187.86	234.35	209.46	140.97	264.32	154.5	145.07	261	127.39	217.69	168.27	115.47	220.66
64.8	105.99	39.17	20.73	118.21	68.26	24.48	58.65	3.57	56.33	168.1	206.7	94.09	62.05	102.15	67.79	218.41	143.1	78.96	78.51
25.31	51.88	-4.13	28.5	51.27	24.29	0.89	0.89	11.93	24.94	34.93	11.99	-15.28	38.26	-0.81	50.64	3.25	15.63	57.6	2.58
129.75	166.42	129.32	100.75	157.9	187.92	72.55	136.84	148.1	131.24	163.02	172.21	143.45	148.15	174.46	105.34	124	103.19	145.77	116.16
102.21	148.64	139.5	92.98	113.01	93.61	130.55	121.88	35.48	58.75	119.76	145.2	70.11	45.17	139.55	134.74	88.75	45.1	261.78	74.89
378.34	407.28	309.05	448.36	394.57	474.46	399.33	344.49	665.58	514.2	543.7	354.82	581.01	482.98	439.39	613.73	389.95	475.02	435.32	474.81
40.11	82.03	6.69	21.51	57.77	69.59	5.42	15.84	18	7.23	29	14.68	12.51	18.31	9.98	69.42	19.05	21.7	46.93	9.81
35.88	87.35	26.31	25.4	57.12	64.26	23.57	34.19	46.88	97.4	40.87	28.1	4.1	22.91	5	51.46	6.12	28.63	70.06	7.64
4.16	50.1	-2.78	7.53	87	36.94	7.24	9.05	-0.22	24.94	45.12	0.59	-1.07	25.21	5.83	40.03	-18.28	13.9	44.26	-14.04
147.42	448.43	136.11	301.85	78.56	347.3	230.07	195.35	336.22	346.74	104.5	263.64	222.27	172.01	345.98	259.7	245.13	67.63	89.65	220.66
148.83	94.45	104.22	72.01	85.7	66.93	73.46	89.24	20.28	68.41	40.87	11.99	63.63	119.68	151.18	140.45	111.77	42.5	75.4	78.51
222.39	412.64	236.74	372.43	215.86	391.88	212.9	275.68	353.88	295.84	260.5	366.42	347.38	328.7	233.53	418.12	249.46	354.2	330.61	318.96
17.55	-109.12	85.24	-53.85	148.79	-20.26	-45.41	185.14	327.78	-76.42	13.73	20.72	-34.01	-34.59	-36.5	0.86	-27.61	-9.49	417.41	-40.76
147.42	401.91	113.04	172.99	275.18	246.3	164.05	329.5	390.78	493.96	181.67	337.78	303.39	276.13	275.99	244.18	153.52	384.63	252.85	222.11
-28.95	18.21	-24.41	-28.99	36.34	3.01	-23.62	11.76	-4.02	-35.41	-8.33	13.33	-27.55	-45.31	-31.52	3.31	-39.09	-27.67	21.13	-37.87
8.39	68.72	-4.13	25.4	66.21	40.94	6.33	13.8	1.3	16.08	34.93	16.69	-6.88	28.28	108.8	44.11	-11.82	148.31	50.48	-3.2
32.36	55.42	22.25	33.17	73.36	58.93	19.94	60.01	86.42	8.84	46.81	48.92	29.97	26.75	20.77	66.15	47.06	21.7	91.43	20.65
32.36	38.58	1.96	29.28	100	62.93	19.03	37.58	97.83	-6.45	53.6	36.83	17.68	21.38	32.39	80.03	42.03	25.16	75.4	37.27
484.89	448.43	487.29	417.38	307.79	386.47	450.37	373.8	340.83	379.08	416.24	421.77	490.63	347.27	433.55	401.8	369.63	355.07	417.41	482.89
585.88	552.3	586.53	610.71	415.45	504.98	517.28	461.75	573.08	515.01	627.88	485.51	613.01	483.76	512.01	507.85	546.49	476.76	534.76	571.12
102.21	64.29	12.11	13.74	44.78	55.6	19.94	38.26	21.04	5.62	148.6	11.32	130.45	5.27	-9.11	47.38	-11.11	231.67	33.58	-8.26
223.1	388.5	234.7	286.33	165.71	343.93	258.06	117.12	336.22	320.07	199.47	279.94	278.49	316.33	197.75	248.27	214.8	152.65	209.1	288.34
544.62	649.97	534.8	577.52	522.43	598.07	388.57	546.32	600.25	459.97	472.84	408.77	643.72	486.09	426.04	629.99	505.63	606.99	464.88	681.04
659.88	438.59	395.95	361.57	260.18	316.96	285.12	334.95	444.7	541.73	617.79	664.63	711.99	636.26	927.64	425.46	421.18	429.83	318.99	515.94
73.27	118.42	77.78	76.67	89.6	123	65.3	49.14	62.08	68.41	84.14	49.59	57.15	66.66	70.58	111.87	31.26	43.36	94.1	32.21
277.63	370.62	300.17	442.94	265.4	339.21	248.13	200.79	656.23	334.62	444.97	282.66	235.33	522.61	551.25	467.89	288.5	358.55	310.04	310.21
176.4	194	207.47	154.35	147.49	189.93	115.15	115.76	106.96	125.6	97.71	128.34	114.21	112.76	151.18	116.77	113.93	98.85	148.45	179.25
206.82	218.04	246.96	159.01	262.79	271.85	148.66	310.42	157.24	210.27	196.08	154.65	225.53	225.19	213.56	242.55	366.73	163.06	203.75	222.84
11.91	71.38	3.31	14.52	83.1	59.6	17.22	28.07	33.96	19.3	40.02	44.22	-13.99	22.15	-5.79	56.36	5.4	33.83	32.69	4.03
196.21	134.42	191.82	176.87	113.66	357.43	161.34	382.66	245.82	278.07	51.05	116.88	114.86	170.47	26.58	199.26	751.68	34.7	337.77	99.5
64.1	113.98	43.24	59.58	82.45	135.03	58.95	45.74	84.13	64.38	81.59	53.62	42.26	55.14	30.73	89.01	21.92	65.9	84.3	82.85
114.92	195.78	162.59	76.67	139.68	147.07	84.34	111.68	148.86	152.2	175.73	124.97	211.17	198.98	203.58	182.92	144.88	115.33	156.47	136.45
81.74	95.34	60.84	48.7	124.06	110.31	77.99	114.4	70.44	71.63	66.32	75.81	72.05	33.65	39.03	50.64	44.9	63.3	76.29	32.21
-89.5	-20.74	-99.4	-32.87	-20.75	-70.71	5.42	9.05	167.92	-78.03	-52.45	-46.98	-86.9	-28.46	-47.28	-44.82	-21.87	-41.52	370.87	-47.25
40.11	32.38	36.47	23.07	82.45	22.3	57.13	86.52	311.67	46.67	41.72	52.28	15.74	48.24	19.94	38.4	-24.74	22.57	516.84	35.11
62.68	149.52	63.55	78.22	116.91	156.44	57.13	54.57	113.05	78.88	73.96	63.7	53.27	57.45	72.25	125.76	42.03	51.16	135.97	63.31
47.87	107.77	41.21	31.61	100	75.6	24.48	33.51	-0.22	20.11	64.63	34.14	5.4	59.75	37.37	54.73	22.64	52.03	94.99	4.75
94.44	50.1	147.65	21.51	358.68	-50.81	41.71	87.2	145.81	12.87	131.64	191.82	87.61	83.56	68.09	85.75	78.68	257.73	78.07	68.38
40.11	66.95	41.88	33.94	97.4	18.97	9.96	123.24	135.14	32.99	41.72	68.41	-1.71	25.98	-69.68	26.16	107.45	41.63	167.17	-50.14
258.5	477.07	189.78	507.95	271.92	574.94	353.54	155.21	406.17	476.97	547.07	788.58	216.39	423.21	533.72	746.92	350.77	336.82	243.03	300
247.88	305.42	115.75	389.48	231.5	245.63	186.67	192.63	222.12	212.69	263.89	168.16	253.63	242.16	256.01	300.54	263.19	214.3	175.2	263.58
21.08	65.18	2.63	37.83	61.66	51.6	35.36	23.31	52.2	35.4	57.84	52.28	-1.07	9.87	-2.47	54.73	23.36	38.16	78.07	9.08
119.16	117.54	121.85	68.12	131.87	149.08	29.01	113.72	99.35	106.27	104.5	96	77.89	102	51.48	91.46	98.1	76.3	108.35	89.37
76.8	-34.01	111	67.35	83.75	80.27	41.71	87.2	-40.45	52.31	104.5	104.08	61.04	107.38	79.72	95.54	33.41	67.63	46.93	99.5
499.82	274.19	589.98	271.58	409.58	316.29	205.67	624.09	861.12	345.13	256.26	416.3	216.39	140.45	125.42	295.64	615.21	243.83	779.41	188.69
68.33	136.19	115.07	68.9	118.21	177.2	99.75	38.26	95.55	111.91	131.64	158.7	158.4	80.49	65.6	113.51	49.93	83.24	49.59	94.43
331.51	357.22	538.24	449.91	316.27	526.02	427.11	261.38	261.88	646.18	278.29	700.59	495.94	560.73	392.67	392.82	252.35	400.28	145.77	444.01
276.92	280.43	494.85	375.53	322.8	462.94	401.13	229.38	356.18	674.52	357.88	597.66	460.83	442.6	340.98	334.84	281.26	371.59	115.47	415.44
9.8	53.65	-29.82	11.41	38.94	-0.98	-10.01	11.08	18	-11.27	-45.66	-7.46	-23.68	-1.63	-9.11	36.77	-13.26	15.63	-10.87	-43.65
60.57	100.67	46.62	35.5	76.61	97.62	36.27	65.45	45.36	70.02	62.08	73.79	66.22	51.31	35.71	62.07	46.34	44.23	61.16	45.23
28.13	98.89	31.05	30.06	69.46	59.6	18.13	13.8	62.08	24.94	41.72	26.76	47.44	22.91	6.66	69.42	8.99	23.43	96.77	24.26
77.5	57.2	9.4	35.5	81.15	112.98	21.76	71.56	53.72	32.18	54.45	50.26	76.59	65.89	74.74	88.2	55.68	65.03	65.61	140.8
107.15	179.76	217	49.48	205.44	544.36	210.19	177.66	139.71	121.57	32.39	120.25	30.62	51.31	13.3	102.08	138.4	95.38	200.18	78.51
107.15	211.81	138.82	286.33	144.88	275.21	276.1	128	129.05	286.95	158.78	167.48	192.26	149.69	132.06	254.8	151.36	117.94	168.95	146.61
74.68	98	9.4	97.64	74.01	94.95	56.23	47.78	43.08	121.57	68.02	82.54	50.03	51.31	44.84	142.09	37.72	41.63	102.11	31.49
174.99	61.63	210.87	128.72	57.77	392.55	-33.61	345.17	92.5	145.75	3.54	30.78	14.45	-13.13	-87.93	84.93	480.12	-3.42	182.33	0.41
159.44	190.44	143.57	150.46	152.04	160.46	88.87	153.84	121.43	135.27	140.12	154.65	154.5	161.23	129.57	139.64	150.64	111	65.61	177.08
157.31	271.51	186.38	197.06	197.62	185.91	183.96	218.49	258.06	243.35	199.47	240.58	288.32	265.32	241.85	307.89	212.64	203.87	226.95	254.84
76.09	156.64	81.85	103.86	119.51	155.1	78.9	115.76	147.33	93.38	90.92	72.45	85.66	100.46	107.14	111.06	150.64	66.77	133.29	67.65
247.88	295.6	222.44	280.9	305.18	306.18	301.34	217.13	306.3	227.21	270.67	210.77	255.59	220.56	216.06	265.42	189.56	315.09	240.35	234.47
227.35	567.53	142.22	419.7	83.75	105.63	296.84	168.13	610.34	380.7	97.71	371.2	212.48	248.34	201.91	347.91	217.69	52.9	10.46	150.96
75.39	66.06	1.96	49.48	78.56	85.6	26.29	60.69	18.76	4.82	-11.73	-27.56	40.32	22.91	-19.07	111.87	91.63	-19.88	95.88	-9.7
-6.41	21.75	-18.33	-3.35	-0.65	33.61	-10.91	-24.92	25.6	-57.93	-31.24	-22.2	-10.76	-29.99	-55.58	14.73	-21.87	-13.82	40.7	-34.98
69.03	137.97	10.75	30.83	128.62	95.61	72.55	54.57	18	20.11	88.38	59.67	59.74	85.86	67.26	98.81	41.31	71.97	109.24	17.03
186.31	155.75	167.35	54.92	165.71	145.73	122.4	298.84	110.77	90.15	70.57	183.03	116.16	129.68	69.75	111.06	219.86	150.04	127.95	169.82
471.39	922.01	306.32	841.38	475.47	593.99	690.53	557.24	900.42	926.06	650.57	588.69	736.13	598.87	511.17	738	424.82	667.68	602.88	501.98
281.17	298.28	333.65	301.07	365.21	360.8	275.2	295.44	222.12	288.57	367.19	269.75	192.26	290.81	261	285.84	287.05	318.57	153.8	327.72
40.82	96.23	83.88	12.19	145.53	62.26	20.85	56.61	52.96	18.5	44.27	36.83	28.67	38.26	13.3	60.44	48.5	78.04	50.48	6.92
956.42	1837.21	686.82	1245.82	1127.99	1814.73	1744.85	716.84	1239.57	1853.98	1096.5	1032.42	1571.48	912.39	966.75	1158.26	928.53	1398.67	893.05	1331.74
344.98	708.21	454.97	836.78	965.67	1033.91	428.01	648.65	602.58	778.94	990.1	933.02	597.67	599.65	720.8	916.61	488.13	1330.91	380.71	760.95
138.23	163.75	138.82	232	124.72	240.93	123.31	131.4	100.87	157.84	168.1	313.26	163.61	162.77	204.41	253.17	142	166.54	82.52	170.54
401.06	1066.3	455.66	797.7	290.83	958.87	640.41	386.07	1056.56	1138.57	346.88	440.94	605.67	763.35	760.04	954.43	520.21	308.14	954.69	665.53
23.9	25.29	3.99	12.97	36.34	16.97	-6.38	16.52	23.32	-30.58	-3.24	34.81	-8.17	-15.43	5.83	22.08	4.69	22.57	5.13	-23.43
466.41	797.76	616.24	377.85	717	646.4	268.89	533.36	518.08	395.25	448.35	267.72	863.24	499.3	529.54	466.26	426.27	624.34	239.45	742.43
196.92	317.02	197.94	204.82	273.23	309.55	204.76	255.25	241.23	266.77	316.4	170.86	274.56	212.08	244.35	258.07	235.01	313.35	97.66	319.69
23.19	78.48	-16.98	15.3	66.21	71.6	11.77	15.84	33.2	30.57	44.27	22.73	-4.3	9.11	21.6	26.98	11.87	41.63	5.13	11.25
-19.8	11.12	-48.74	0.53	1.3	3.67	-25.44	-14.05	-40.45	-36.21	7.79	-36.94	-43.69	-7.76	-43.96	18	-29.77	-14.68	46.04	-50.86
275.5	783.44	315.88	879.63	214.56	666.15	572.36	293.39	863.48	687.48	185.91	262.29	386.21	441.83	552.92	741.25	386.32	226.46	478.31	410.31
363.43	336.67	355.54	289.43	266.71	244.96	212.9	311.79	272.6	231.25	233.38	301.7	359.22	352.69	261.83	349.54	266.08	240.36	264.46	354.73
49.99	150.41	151.04	26.95	121.46	118.99	50.79	79.72	116.1	67.6	107.89	62.36	64.28	38.26	58.96	49.01	22.64	70.23	196.61	54.63
13.32	49.22	-4.13	78.22	79.85	117.65	41.71	51.85	54.48	111.1	73.96	40.19	-57.24	-3.16	-22.39	120.86	126.16	25.16	69.17	63.31
45.76	89.13	24.96	43.26	74.66	90.94	42.62	45.74	47.64	49.09	103.65	42.2	48.74	49	30.73	89.83	45.62	71.97	97.66	33.66
516.17	492.29	423.39	330.55	341.06	366.88	336.46	312.47	601.8	562.78	255.41	523.29	593	473.66	745.85	285.02	363.1	341.17	431.74	488.76
159.44	161.97	108.29	195.51	132.52	153.09	107	123.92	139.71	141.72	216.43	168.83	146.05	195.9	167.81	268.69	115.37	130.08	129.73	161.84
108.56	108.66	117.78	160.56	180.69	128.35	62.58	111	192.33	79.68	123.16	54.29	116.16	118.15	52.32	144.54	147.76	105.79	86.08	83.58
69.03	106.88	75.75	72.79	89.6	139.71	81.62	72.92	46.88	103.85	89.23	78.5	116.81	108.15	42.35	115.14	137.68	47.7	59.38	60.42
13.32	58.08	0.61	12.19	54.52	38.28	0.89	-2.5	-0.22	-3.23	34.09	20.04	7.98	-0.86	-5.79	37.59	-12.54	15.63	27.36	-8.26
824.96	684.92	574.11	497.9	299.96	525.34	575.01	581.8	546.72	754.67	346.03	475.9	948.93	701.73	765.05	452.39	629.12	372.46	370.87	596.17
109.98	230.51	81.85	280.9	64.91	193.28	122.4	47.78	193.86	120.77	106.19	114.86	72.05	155.08	154.51	190.27	75.09	38.16	218.92	153.13
28.13	68.72	-0.07	11.41	207.39	42.27	6.33	55.25	14.97	-4.84	74.81	14.68	-6.24	6.04	0.02	53.09	40.59	58.96	57.6	-7.53
218.14	368.83	315.2	223.46	200.23	432.46	352.64	188.54	221.35	348.36	184.21	482.76	391.48	303.95	295.98	307.89	210.47	254.26	133.29	438.15
90.21	113.1	80.49	51.81	102.6	110.31	52.6	77.68	93.26	69.22	196.08	260.93	58.45	88.17	67.26	112.69	74.37	111.86	70.95	64.04
74.68	105.1	185.02	11.41	144.23	87.61	-0.93	134.12	14.21	12.06	160.47	52.95	17.03	32.89	8.32	29.42	284.16	65.9	68.28	223.56
-36.7	-54.35	-21.03	-8.01	44.13	2.34	-5.47	-8.62	-70.79	-1.62	23.91	-51.67	-23.03	-80.54	-59.73	29.42	-26.89	31.23	25.58	-81.18
519.02	498.56	566.52	722.43	455.9	475.14	313.96	465.84	693.64	363.72	526.84	451.9	767.69	598.09	747.52	570.59	323.24	530.61	447.86	513
149.54	138.86	143.57	133.38	122.76	174.52	69.83	232.11	78.05	113.52	63.78	69.08	90.85	136.61	117.11	127.39	166.49	55.5	84.3	119.06
158.73	261.71	209.51	202.49	219.77	281.94	183.06	195.35	331.61	320.88	207.1	309.18	211.17	249.88	246.02	301.36	188.84	259.47	245.71	239.56
216.02	363.47	281.74	376.3	258.23	477.85	367.92	266.15	309.37	387.17	379.03	461.5	432.4	432.52	439.39	446.68	234.29	296.84	292.17	300.73
39.41	90.02	24.96	34.72	77.91	73.6	23.57	40.98	72.72	32.18	66.32	227.7	29.32	45.17	21.6	52.28	47.06	35.56	56.71	21.37
364.14	267.06	330.23	263.05	359.33	313.59	553.73	362.89	455.49	265.15	293.54	234.47	319.14	246.79	227.71	289.11	421.18	368.11	339.56	295.63
124.1	103.33	89.3	39.38	137.73	62.26	31.74	277.05	416.18	50.7	125.7	55.64	128.5	117.38	75.57	65.34	310.2	109.26	77.18	375.93
56.34	29.72	-48.07	-20.44	114.31	-20.92	9.05	94	57.52	27.35	165.56	61.69	-3.01	106.61	58.96	44.93	12.58	163.93	9.57	70.55
73.97	117.54	66.26	75.12	140.98	139.71	71.64	52.53	56	106.27	97.71	80.52	88.26	83.56	69.75	99.63	55.68	87.58	90.54	61.14
674.12	1104.47	741.6	1315.89	488.52	787.54	356.24	729.12	921.66	517.44	518.41	1477.24	957.03	809.39	645.63	1454.47	499.06	791.35	517.74	913.03
876.86	1357.3	591.37	1279.41	507.43	1077.53	769.18	1069.21	1396.05	1695.95	622	1486.14	1082.78	1331.94	1191.33	1177.31	1062.28	656.41	751.64	1350.3
393.25	304.53	410.35	774.68	121.46	510.41	411.88	508.13	838.36	477.78	301.16	408.77	815.43	539.72	604.71	341.38	496.15	199.53	101.22	700.26
23.19	113.98	-4.13	233.55	47.38	131.02	65.3	46.42	142	49.89	33.24	7.3	-9.47	22.15	3.34	107.79	15.46	12.17	71.84	5.47
484.18	412.64	592.75	391.03	323.45	425.02	378.7	457.66	508.79	456.74	455.11	510.23	647.07	633.14	536.22	489.91	520.21	377.67	426.37	596.17
335.76	452.91	525.84	663.15	515.91	589.9	542.18	404.47	734.22	963.98	515.88	1210.21	703.28	771.16	399.34	847.26	325.41	499.35	310.94	519.62
1589.34	2159.43	1061.99	2010.38	1299.83	1546.39	1503.49	1060.39	2193.66	1796.74	965.26	1650.21	1608.86	1884	1803.12	2038	1506.56	843.1	2066.1	1352.52
1299.03	2859.57	1329.62	1765.35	1622.47	1755.74	1763.56	996.61	2599.66	2321.37	1456.08	2447.02	1808.18	1344.29	1434.74	1091.38	913.03	1607.08	1582.47	1568.52
613.63	633.84	666.74	741.65	592.8	597.39	472.71	722.3	660.91	717.43	1045.44	541.86	803.32	914.73	790.09	881.16	927.8	637.34	513.26	760.2
112.8	132.64	118.46	54.92	142.28	96.95	80.71	90.6	108.49	78.88	120.61	115.53	136.3	135.84	188.6	89.83	97.38	124.01	54.93	142.25
94.44	211.81	52.04	202.49	86.35	159.12	82.52	149.76	45.36	208.65	90.08	92.63	153.2	125.84	105.47	192.72	74.37	28.63	112.8	146.61
323.71	428.74	226.53	317.36	260.84	314.94	294.14	285.22	275.66	479.39	164.71	284.7	425.79	328.7	257.67	279.31	371.8	235.14	298.42	277.41
26.01	82.92	-2.78	33.17	69.46	103.63	26.29	21.28	46.12	45.06	36.63	169.51	14.45	26.75	20.77	52.28	14.02	36.43	60.27	19.92
57.04	79.37	44.59	44.82	70.11	66.26	38.99	56.61	63.6	74.05	51.05	28.1	28.03	42.1	128.74	70.24	45.62	34.7	50.48	45.95
630.71	411.75	819.4	378.63	643.57	712.5	215.61	1177.47	756.11	284.53	509.13	136.43	848.42	548.28	734.16	460.55	1077.81	525.4	437.11	1201.66
68.33	80.25	63.55	23.07	110.41	107.63	45.34	72.92	16.48	54.72	80.74	61.02	64.28	45.93	66.43	88.2	66.46	54.63	66.5	61.14
38.7	8.47	87.27	26.95	376.95	108.3	24.48	122.56	920.87	27.35	40.87	3.27	694.57	-36.12	-39.82	44.93	440.81	-4.29	1609.31	-16.93
88.8	29.72	79.14	104.64	66.86	88.94	2.7	189.23	-33.62	6.43	13.73	7.3	-17.86	28.28	-23.22	149.44	42.75	-12.95	24.69	-24.15
45.76	94.45	43.24	27.73	77.91	46.93	13.59	54.57	40.04	12.06	32.39	43.54	20.27	32.12	20.77	71.05	65.74	26.9	70.06	28.6
147.42	105.99	155.8	20.73	121.46	90.27	115.15	196.71	298.64	32.99	121.46	163.43	161.01	69.73	161.16	57.99	168.65	47.7	86.08	160.39
162.26	304.53	164.63	166.77	163.76	232.87	211.09	94	102.4	203.01	158.78	254.82	213.13	185.11	211.9	204.98	147.76	164.8	232.31	188.69
12.62	61.63	24.28	10.63	49.97	44.27	10.87	5.65	4.33	3.21	34.93	20.72	-0.42	12.94	9.15	58.81	6.12	20.83	19.35	9.81
332.93	146.86	448.79	38.6	107.81	220.78	91.59	674.56	181.65	125.6	161.32	160.05	208.56	246.02	138.71	94.73	614.48	159.59	73.62	174.9
123.4	198.45	115.07	131.82	168.97	133.7	94.31	143.64	166.39	124.8	219.82	191.14	119.41	129.68	161.99	146.99	403.74	474.15	97.66	99.5
255.67	275.08	231.29	380.18	226.94	304.83	276.1	384.7	259.59	349.17	198.63	383.49	369.75	380.57	349.31	325.86	338.45	227.33	251.96	422.03
309.52	472.6	401.44	256.06	309.75	272.52	427.11	268.19	542.85	318.46	346.03	506.8	570.35	273.05	241.02	311.16	321.06	559.27	238.56	598.38
332.22	488.71	274.23	459.2	253.67	591.95	349.95	296.8	707.68	560.35	318.1	279.94	411.93	479.1	335.14	434.44	308.76	326.39	332.4	338.67
35.18	74.93	-4.13	7.53	75.31	67.59	14.5	36.22	23.32	-4.03	46.81	37.5	-3.65	32.89	2.51	57.17	26.95	27.76	49.59	14.14
-35.29	3.15	-4.81	-7.23	-1.94	-68.72	127.83	-26.95	-4.02	10.45	-22.76	-36.27	-36.59	9.87	-39.82	13.1	-53.44	-11.22	57.6	-60.97
36.59	202.9	24.28	79	133.82	145.73	369.72	39.62	241.99	353.21	83.29	43.54	44.85	52.84	53.15	94.73	37.72	97.12	322.56	35.11
24.6	74.05	-5.48	12.97	59.72	60.93	11.77	19.24	6.61	1.6	41.72	-2.76	-4.94	9.11	1.68	64.52	7.56	25.16	28.25	-1.75
59.16	48.33	20.22	51.03	43.48	16.31	29.92	51.85	47.64	12.06	32.39	84.56	14.45	32.89	49.82	69.42	78.68	32.1	100.33	27.15
253.54	447.54	291.98	134.93	272.57	358.78	203.86	257.98	338.52	239.32	277.44	200.61	208.56	249.11	258.5	253.17	222.02	259.47	344.03	205.4
6.98	84.69	6.02	16.07	41.53	44.27	5.42	55.93	83.37	45.06	40.02	61.69	8.63	-20.79	-13.26	26.16	90.19	26.9	117.26	-10.42
400.35	308.99	327.5	293.31	226.94	316.29	349.95	283.86	868.98	659.14	136.73	67.74	313.23	393.75	178.62	437.7	400.11	146.57	515.05	356.19
93.74	209.13	49.33	158.23	61.66	284.63	45.34	53.21	21.04	45.87	53.6	38.17	105.77	182.8	79.72	129.84	31.97	19.1	39.81	193.77
60.57	80.25	8.72	19.18	74.01	56.26	14.5	19.92	9.65	9.65	18.82	18.7	52.62	15.24	1.68	57.17	-3.93	19.97	34.47	-1.03
102.21	86.47	84.56	54.14	174.18	84.27	48.06	104.2	120.67	58.75	110.43	162.75	64.93	68.2	47.33	88.2	64.31	85.84	84.3	75.61
